139384,Barolo Arborina,14.2,1,5,3,45771,1519
139388,Gabbiano Pinot Grigio,12.0,2,3,2,51161,1736
139618,Chianti Colli Senesi,12.0,1,3,3,49723,1545
139693,Zinfandel,14.0,1,4,2,46686,1662
139770,Pinot Noir,12.0,1,3,3,52509,1736
139913,Valpolicella Ripasso,13.5,1,4,3,52355,1715
140010,Rosso di Montalcino,14.0,1,3,2,49970,1674
140114,La Primavera in Rosa Rosé Italia,13.0,3,3,2,46629,1734
140140,Barolo,14.0,1,5,3,46057,1519
140147,Orvieto Classico,12.5,2,3,3,49058,1651
140262,Müller Thurgau Alto Adige,13.0,2,3,2,47681,1690
140273,Vigneto Bellavista Chianti Classico,13.0,1,3,3,42434,1699
140410,Collection Merlot,12.5,1,4,3,50058,1701
140422,Greco di Tufo,13.0,2,3,3,41756,1606
140694,Lodai Maremma Toscana,13.5,1,3,2,49325,1628
140773,Moscato d'Asti,5.5,4,2,3,45426,1641
140817,Barbera d'Asti,12.5,1,3,3,45304,1512
140819,Cannubi San Lorenzo-Ravera Barolo,14.5,1,5,3,41244,1519
140831,Barbera d’Alba Pilade,14.0,1,3,3,45965,1511
140962,Riserva Prêt-A-Porter,15.5,1,5,2,40883,1505
141176,Etna Santo Spirito Bianco,13.2,2,3,3,43209,1584
141193,Brachetto d'Acqui,6.0,4,3,3,40964,1528
141236,Messiio Maremma Toscana,13.5,1,3,2,49325,1628
141426,Lagrein,13.0,1,4,3,50113,1690
141462,Toscana Gratius,13.5,1,3,2,42108,1699
141586,Nobbio Barbera d'Asti,15.0,1,3,3,46132,1512
141799,Barolo Vigneto Cannubi,14.0,1,5,3,41308,1519
141805,Perlé Nero,12.5,4,3,2,50269,1703
141829,Langhe Rosato,12.5,3,3,2,46097,1618
141869,101 Moscato d'Asti,5.5,4,2,3,45778,1641
141879,Barbera D'Alba,14.0,1,3,3,45334,1511
141987,Toscana Il Volano,13.5,1,3,2,42108,1699
142170,Torgaio Toscana,13.0,1,3,2,41958,1699
142211,Primitivo Di Manduria,14.0,1,4,3,46987,1658
142639,Dolcetto d'Alba,13.5,1,4,3,41207,1579
142692,Cerequio Barolo,13.7,1,5,3,45607,1519
142747,Gavi di Gavi,12.5,2,2,3,46033,1602
142875,Vin Santo del Chianti Classico S. Niccolò,16.0,5,3,3,42444,3005
142957,D'Annona Barbera d'Asti Superiore,13.0,1,3,3,46249,1512
142975,Chianti,12.0,1,3,3,41950,1542
143050,Gran Maestro Amarone della Valpolicella,15.0,1,5,3,46654,1505
143080,Amarone della Valpolicella Classico,15.8,1,5,3,51970,1506
143130,Costa Russi Grappa di Nebbiolo,45.0,5,5,3,44164,3214
143158,Dolcetto D'Alba,13.5,1,4,3,44147,1579
143169,Chianti Classico,12.5,1,3,3,49058,1543
143191,Vitali Trebbiano d'Abruzzo,12.7,2,3,3,40751,1501
143222,Dulcis Moscato d'Asti,5.5,5,2,2,45249,1641
143287,Orvieto,12.5,2,3,3,41959,1651
143348,Malvasia Nera,12.0,1,4,3,46647,1678
143618,Chianti Classico Riserva,13.0,1,3,3,42399,1543
143800,Narin Barbaresco,14.5,1,4,3,45329,1510
143806,Solatio Moscato d'Asti,5.0,2,2,2,41092,1508
143949,Gran Reserva,13.0,1,4,3,42342,2033
143965,Barolo Bussia,14.0,1,5,3,46193,1519
144009,Sarrocco Dolcetto d'Alba,12.5,1,4,3,41133,1579
144081,Barbera d'Alba,15.0,1,3,2,45828,1511
144083,Traminer,12.5,2,3,3,43523,1598
144337,Tre Soli Tre Grappa Invecchiata,43.0,5,4,3,45593,1655
144468,San Bastian Barbera d'Asti,14.0,1,3,3,41002,1512
144632,Recioto della Valpolicella Classico,12.5,5,3,3,50478,3173
144668,Bricco Francesco Rocche dell'Annunziata Barolo,14.2,1,5,3,41299,1519
144734,Naunda Barbera d'Alba Superiore,14.5,1,3,3,45289,1511
144931,Langhe Rosso Ultimi Grappoli,16.0,1,4,3,45965,1618
145359,Tre Torri Carignano del Sulcis,13.0,3,3,3,47497,1536
146235,Cortese Piemonte,11.5,2,3,3,46248,1655
146904,Pinot Grigio,12.0,2,3,3,43518,1598
146941,Friulano,13.0,2,3,3,43482,1598
147123,Belcaro Vin Santo del Chianti Classico,15.5,5,3,3,42419,3005
147453,Bardolino Classico,12.5,1,4,2,51195,1518
147976,Pinot Grigio,12.0,2,3,3,51167,1721
148270,Blu Prosecco Extra Dry,12.5,4,1,3,52329,1659
148530,Fiano di Avellino,13.0,2,3,3,41676,1589
148642,Malvasia,14.0,2,3,3,43516,1567
149121,Müller Thurgau Valle d'Aosta,12.5,2,2,3,50447,1710
149375,Langhe Chardonnay,12.5,2,3,3,46279,1618
149407,Langhe Chardonnay,13.0,2,3,2,44116,1618
149550,Barolo Riserva,14.5,1,4,3,44266,1519
149765,Barolo,14.0,1,4,3,45715,1519
150384,Cerequio Barolo,14.0,1,4,3,45273,1519
150820,Fiano del Salento,12.5,2,3,3,47347,1678
151255,Talento Trento Brut,12.6,4,3,2,50272,1703
151328,Fragolino,8.0,4,2,3,42830,1582
151878,Grappa Riserva Botti da Sherry,44.0,5,5,3,46037,1655
152976,Rive di Refrontolo Valdobbiadene Prosecco Superiore Brut Nature,11.5,4,1,3,52075,3721
153536,Grappa di Amarone della Valpolicella,43.0,5,4,3,44939,1713
153611,Manzoni Moscato Spumante,11.5,4,2,3,51547,1721
153810,Grappa Cru Monovitigno Picolit,50.0,5,3,3,43381,1598
154979,Fior di Vigna Dolce Rosso,4.0,5,4,1,44162,1618
155174,The Merchant's Rosé,11.5,3,4,3,67224,1966
155183,Kit's Coty Bacchus,13.0,2,3,2,67209,2304
155249,Garnacha Rosé,13.0,3,4,3,67178,1963
155266,Tempranillo-Garnacha Rosé,11.5,3,4,2,67178,2037
155308,Rioja Gran Reserva 904,13.2,1,4,3,37809,2014
155334,Camins del Priorat,14.5,1,4,3,36760,2006
155339,Gran Coronas Reserva Cabernet Sauvignon,14.0,1,4,3,34043,2005
155350,Crianza,14.0,1,4,3,37183,2014
155353,Pétalos,14.0,1,3,3,34648,1959
155368,Cosecha,15.0,1,5,3,36936,2010
155375,Cava Gran Reserva Brut Nature Reserva de la Familia,12.0,4,2,3,36672,2005
155438,Priorat,14.5,1,4,3,36797,2006
155443,Cava Clasico Brut,11.5,4,2,3,35634,1969
155565,Cava Brut,11.5,4,2,3,34224,1969
155618,Muga Rosado,13.5,3,4,2,37496,2014
155623,Tempranillo,12.5,1,4,2,34856,2033
155628,Don PX Gran Reserva,17.0,5,4,1,36405,1994
155647,Rioja Rosado,13.5,3,4,1,37886,2014
155674,Rioja Reserva,12.5,1,4,3,37391,2014
155807,Rioja Rosado,13.0,3,3,3,37188,2014
156277,Rioja Tempranillo,13.5,1,4,3,37886,2014
156732,Rioja Gran Reserva,12.8,1,4,3,37391,2014
157189,Crianza,13.5,1,4,3,37479,2014
157220,Carrasviñas Rueda Verdejo,13.0,2,3,3,38071,2017
157307,Chianti,12.5,1,3,3,34176,1542
157620,Christina Ribera del Duero,14.5,1,5,3,37025,2010
157643,Tempranillo Rosé,14.0,3,3,2,37874,2014
157974,Rioja Old Vines Tempranillo,12.5,1,4,3,37273,2014
158087,Rosado,11.5,3,4,2,34856,1967
158353,Rioja Reserva,14.0,1,4,3,37481,2014
158374,Reserva,13.5,1,4,3,37853,2014
158901,Blanco,11.0,2,2,2,34856,2033
159125,Tempranillo Reserva,14.0,1,4,3,37241,2014
159275,Pedro Ximénez Murillo Selección del Centenario,17.0,5,4,2,36069,1984
159758,A Galet Rosado,12.5,3,2,2,37754,2014
159763,W Traminer,13.0,2,3,2,36116,2630
160065,Reserva Tinto,13.5,1,4,3,38588,1032
160271,Rare Cream Sherry Superior (Solera Reserva),20.0,6,4,3,36069,3707
160277,Fino Eléctrico 3 Fases,15.0,5,4,2,36405,1994
160710,Cabernet Sauvignon Rosado,12.5,3,2,2,36521,1999
161471,Oloroso V.O.R.S,21.0,6,4,3,36049,1984
162391,La Tinaja de Aranzazu,13.0,2,3,2,35956,2018
162417,Unplugged Rkatsiteli Orange,13.5,2,3,3,52562,2567
162455,Muscat White South Coast (Мускат Белый Южнобережный),16.0,5,3,3,52590,2567
162456,Grande Reserve Cabernet-Merlot,14.0,1,3,2,52598,2568
162457,Reserve Saperavi,13.0,1,3,1,52598,2568
162467,Uppa Red Pinot Noir,14.0,1,2,2,52576,2567
162497,Cabernet Sauvignon,14.5,1,4,3,40375,2282
162502,Montes Alpha Cabernet Sauvignon,14.0,1,4,3,39051,2268
162505,Reservado Carmenère,12.5,1,4,3,39456,2285
162506,Carmenère,14.0,1,4,3,39248,2267
162507,Coyam,14.0,1,4,3,40381,2268
162514,Adobe Carmenère (Reserva),13.7,1,4,3,40381,2268
162519,Reserva Cabernet Sauvignon (Classic),14.0,1,4,3,39051,2268
162525,Carmenère,14.5,1,4,3,39051,2268
162530,Cabernet Sauvignon,14.5,1,4,3,39874,2268
162611,Clasico Carmenère,13.0,1,4,3,40100,2276
162684,Carmenère,14.0,1,4,3,39780,2268
162721,Espiritu de Apalta,13.5,1,3,3,39723,2268
162738,Merlot (U),12.5,1,4,3,39380,2283
162743,Cabernet Sauvignon,13.8,1,4,3,40307,2278
162748,Carmenère,12.9,1,4,3,39236,2267
162756,Hemisferio Reserva Carmenère,13.0,1,4,3,39549,2267
162764,Carmenère,13.0,1,4,3,40307,2267
162824,Etnia Sauvignon Blanc,13.0,2,3,3,39673,2267
162841,Orzada Carignan,15.0,1,4,2,39507,2267
162894,Carmenérè,13.0,1,4,3,10215,2267
162912,Sauvignon Blanc,13.0,2,3,3,39874,2268
162948,Cabernet Sauvignon,13.5,1,4,3,39585,2267
163025,Cabernet Sauvignon,13.4,1,4,3,39596,2267
163039,Carmenère,13.5,1,4,3,39527,2267
163101,Las Mulas Reserva Sauvignon Blanc,13.0,2,3,3,39549,2267
163162,Reserva Cabernet Sauvignon,12.5,1,4,3,39808,2268
163177,Wetland Reserva Carmenère,13.0,1,4,3,39467,2267
163305,Semi Sweet Cabernet Sauvignon,12.0,1,4,3,39445,2267
163306,Tradition Réserve Cabernet Sauvignon,13.5,1,4,3,39008,2265
163315,Sauvignon Blanc,13.0,2,3,3,39236,2267
163332,Reserva de Pueblo,12.0,1,3,1,39549,2267
163343,Santa Digna Estelado Sparkling Rosé,12.0,4,4,2,39549,2267
163359,Carmenere,13.0,1,4,3,39488,2267
163365,Dias de Verano Reserva Muscat,12.0,2,3,2,39549,2267
163383,Carmenere,12.5,1,4,3,39445,2267
163388,Nimbus Estate Sauvignon Blanc,12.5,2,3,3,39050,2266
163465,Tradition Réserve Carmenère,13.5,1,4,3,39008,2265
163490,La Joya Reserve Cabernet Sauvignon,14.0,1,4,3,39771,2268
163493,Carmenère Gran Reserva,14.5,1,4,3,39997,2270
163544,Merlot,13.0,1,4,3,39236,2267
163557,Origen Gran Reserva Carmenère,14.2,1,4,3,40218,2276
163633,Shiraz,12.5,1,4,3,39585,2267
163659,Rosé,13.5,3,3,2,39874,2268
163663,Syrah,13.5,1,4,3,39783,2268
163695,Cordillera Reserva Especial Chardonnay,14.0,2,4,3,39549,2267
163835,Estate Reserva Chardonnay,13.5,2,4,3,40010,2276
163839,Gran Reserva Pinot Noir,13.2,1,3,3,39047,2267
163842,Merlot,13.5,1,4,3,40381,2283
163876,El Espiritu de Cachapoal Brut,13.0,4,2,3,39008,2265
163877,Carmenère,13.0,1,4,3,40332,2278
163888,Hemisferio Reserva Sauvignon Blanc,12.5,2,3,3,39549,2267
163965,Reserva Merlot,12.5,1,4,3,39808,2268
164005,La Joya Reserve Carmenère,14.0,1,4,3,39771,2268
164220,Late Harvest Moscatel,12.0,5,3,3,39015,2273
164250,Guardian Reserva Chardonnay,12.5,2,4,3,39673,2266
164257,Sauvignon Blanc,13.0,2,3,3,39621,2267
164279,Montes Alpha Special Cuvée Sauvignon Blanc,13.5,2,3,3,39051,2272
164440,Cinsault Rosé,12.0,3,3,2,39248,2267
164489,Gran Reserva Sauvignon Blanc,12.5,2,3,3,39445,2269
164598,Etnia Rosé,13.0,3,3,3,39673,2267
164604,Cellar Selection Sauvignon Blanc,13.5,2,3,3,39599,2283
164927,Rayuela Reserva Malbec Rosé,12.0,3,2,2,39744,2268
164945,Late Harvest Sauvignon Blanc,12.5,5,3,3,40381,2266
164987,Merlot Rosé,12.0,3,4,2,39494,2267
165143,Cabernet Franc,14.3,1,3,2,40284,2278
165555,Cabernet Sauvignon Rosé,13.0,3,3,2,39754,2268
165674,Estelado Brut Rosé,12.0,4,3,2,39549,2267
166040,Fina Reserva Syrah-Cabernet Sauvignon Rosé,12.0,3,3,3,39760,2268
166134,Cabernet Sauvignon Rosé,12.0,3,3,2,39599,2283
167079,Reserva Cabernet Franc,14.0,1,3,2,70347,2576
167114,Tannat,12.2,1,4,3,70298,2570
167124,Puerto Carmelo Tannat,12.5,1,4,3,70326,2571
167154,Reserve Tannat,14.5,1,4,3,70288,2570
167186,Tannat,12.5,1,4,3,70337,2574
167190,Reserve Cabernet Sauvignon,12.5,1,5,3,70338,2574
167263,Cabernet Sauvignon,13.0,1,4,3,10215,2581
167265,Purus Tannat Roble,12.3,1,4,3,70269,2570
167418,Malbec,13.5,1,5,3,60469,2058
167419,Malbec,13.5,1,5,3,60888,2058
167425,Malbec,13.9,1,5,3,60994,2058
167429,Malbec,14.5,1,5,3,61307,2058
167431,Trumpeter Malbec,13.7,1,5,3,60581,2058
167433,De Sangre Lujan de Cuyo Malbec,14.0,1,5,3,60479,2056
167439,High Altitude Vineyards Malbec,13.5,1,5,3,60974,2058
167440,Oak Cask Malbec,14.0,1,5,3,60494,2058
167443,Cabernet Franc,13.9,1,3,2,61307,2058
167445,Malbec,14.5,1,5,3,60505,2058
167446,Golden Reserve Malbec,14.5,1,5,3,60999,2056
167449,Malbec,13.5,1,5,3,60581,2058
167450,Benjamin Malbec,12.5,1,5,3,60459,2058
167458,Cocodrilo Red Blend,14.5,1,4,3,60548,2058
167460,Reserva Malbec,14.1,1,5,3,60974,2058
167462,Chardonnay,14.0,2,4,3,61307,2058
167463,Altos del Plata Malbec,14.0,1,5,3,60974,2058
167464,Los Cardos Malbec,14.5,1,4,3,60992,2058
167470,Malbec (Clásico),13.7,1,5,3,60909,2058
167475,Don David Reserve Malbec,14.0,1,5,3,60392,2047
167487,UNO Malbec,13.9,1,5,3,60569,2058
167530,Chardonnay,13.5,2,4,3,60888,2058
167592,Alma Mora Cabernet Sauvignon,13.5,1,4,3,61627,2066
167614,Red Blend,13.5,1,4,2,60888,2058
167634,Rosé of Malbec,13.8,3,4,2,60706,2058
167767,Finca Los Nobles Field Blend Malbec-Verdot,14.5,1,4,3,60479,2056
167810,Reserva Malbec,14.0,1,5,3,60878,2058
167869,Rosé de Malbec,13.8,3,3,1,60994,2058
168002,Malbec,13.5,1,5,3,61700,2058
168128,Brut Rosé,12.0,4,4,2,61293,2058
168170,Malbec Rosé,13.5,3,3,1,60888,2058
168182,Gran Malbec,15.0,1,5,2,61449,2056
168186,Las Moras Chardonnay,13.3,2,4,3,61627,2066
168273,A Rosé Is A Rosé Is A Rosé,12.2,3,3,2,60479,2056
168279,Extra Brut,12.2,4,3,2,61293,2058
168284,Cuvée Réserve Brut,12.3,4,3,2,61669,2067
168457,Extra Brut Cuvée Spéciale Baron B,12.5,4,3,2,61293,2058
168694,Deseado,9.8,4,3,2,61553,2060
168827,Extra Brut Pinot Noir-Chardonnay,12.5,4,4,2,61557,2060
168898,Brut Rosé,9.5,4,3,2,60925,2058
168970,Sauvignon Blanc,12.5,2,3,3,61695,2070
169260,Malbec Rosé,12.5,3,3,2,61695,2070
169311,Cuvée Nature,12.5,4,4,3,60522,2071
169314,Don Nicanor Chardonnay-Viognier,14.1,2,3,2,60459,2058
169379,Misterio Chardonnay,13.0,2,4,3,60878,2058
169417,Chenin-Chardonnay Roca,11.9,2,3,2,61663,2067
169463,Reserva Chardonnay,13.5,2,4,3,60517,2058
170599,Late Harvest Viognier,11.5,5,3,1,61627,2066
170982,The Chocolate Block,14.9,1,4,2,70653,2602
170983,Rubicon,14.4,1,4,3,71057,2619
170984,Kadette Cape Blend,14.0,1,4,3,70911,2619
171001,Life from Stone Sauvignon Blanc,12.5,2,2,3,70862,2616
171003,Shiraz-Merlot Special Reserve,15.0,1,3,2,71200,2627
171062,21 Gables Chenin Blanc,14.6,2,4,3,70457,2619
171246,Sauvignon Blanc Reserve Collection Elgin,13.9,2,2,3,70638,2600
171256,Proprietor's Blend,14.5,1,4,2,70966,2619
171266,Frans Malan Cape Blend,14.5,1,4,3,71130,2619
171317,Cabernet Franc Rosé,13.0,3,3,2,70545,2619
171369,Danger Point Colombard-Chardonnay,12.9,2,3,2,71739,2627
171399,Sauvignon Blanc,12.5,2,2,3,70422,2616
171438,Unwooded Pinot Noir,12.5,1,3,3,70677,2602
171488,Pinotage Rosé Special Reserve,14.0,3,3,2,71200,2627
171552,Neil's Pick Colombar,12.0,2,3,2,70422,2616
171639,First Sighting Sauvignon Blanc,13.0,2,2,3,70445,2589
171675,Chenin Blanc,12.5,2,4,3,70824,2613
171934,Pierre Jourdan Brut,12.0,4,3,2,70677,2602
172038,Gewürztraminer,11.8,2,3,2,71130,2619
172065,Noble Late Harvest,10.0,5,3,3,71345,2619
172117,Cabernet Sauvignon-Shiraz,13.0,1,4,3,71503,2627
172209,Bush Vine Pinotage,14.6,1,4,3,71229,2620
172220,Cabernet Sauvignon-Merlot,13.5,1,4,3,71204,2619
172833,Special Late Harvest Gewürztraminer,12.0,5,4,3,70422,2616
172861,Blush Syrah-Viognier,13.0,3,3,3,70428,3659
173112,Rosé,11.0,3,3,2,70532,2589
173232,Winemaker's Collection Blanc de Noir,12.5,3,3,2,71229,2620
173289,Pinotage Rosé,12.5,3,4,2,71587,2627
173331,Unwooded Chardonnay,13.3,2,3,2,70437,2627
173413,Pinotage Rosé,15.0,3,4,2,71081,2619
173765,Viognier Noble Late Harvest,10.2,5,3,1,70411,2586
174121,White Muscadel Jerepigo,17.0,5,4,3,70436,2588
174177,Koonunga Hill Shiraz-Cabernet,14.0,1,5,3,63066,2156
174184,Grange,14.5,1,5,3,63066,2156
174248,Art Series Chardonnay,13.5,2,4,3,63870,2132
174274,Cabernet Sauvignon-Shiraz,13.5,1,5,2,64418,2156
174323,Mill Cellars Shiraz,13.0,1,5,3,63875,2158
174330,Red Blend (Shiraz-Cabernet Sauvignon),15.0,1,5,3,64906,2158
174333,The Factor,14.0,1,5,3,63125,2097
174372,Jammy Red Roo,12.0,1,5,3,64809,2158
174403,Polish Hill Riesling,12.5,2,2,3,63257,2105
174466,Sauvignon Blanc,10.5,2,3,3,64418,2156
174509,Cabernet Sauvignon,14.0,1,4,3,63332,2107
174544,Abednego Shiraz-Grenache-Mourvedre,14.5,1,4,3,62927,2097
174545,E & E Black Pepper Shiraz,13.7,1,5,3,63074,2097
174568,Wallcliffe Sauvignon Blanc-Sémillon,12.5,2,3,3,63746,2132
174586,Sauvignon Blanc-Sémillon,13.5,2,4,3,63746,2132
174651,Hand Picked Shiraz-Viognier,13.5,1,4,3,63051,2156
174682,Wilyabrup Valley Cabernet Sauvignon-Merlot,13.5,1,4,3,63742,2132
174689,Applejack Vineyard Pinot Noir,13.0,1,3,3,65129,2174
174800,Single Vineyard Shiraz,14.2,1,5,3,63524,2122
174867,Shiraz,15.0,1,5,3,63332,2107
174901,Rocky Gully Riesling,13.0,2,2,3,63429,2112
174906,Reserve Shiraz,14.0,1,5,3,64731,2158
175454,The Visionary Cabernet Sauvignon,14.5,1,4,2,63253,2105
175514,Cabernet Sauvignon,14.5,1,4,3,64021,2133
175540,Chardonnay,14.0,2,4,3,63784,2132
175542,Ferrous Pinot Noir,13.5,1,3,3,64038,2134
175550,Estate Cabernet Sauvignon,13.9,1,4,3,65010,2159
175682,Riesling,12.5,2,2,3,63273,2105
175684,Verdelho,13.0,2,2,2,63645,2126
175701,Dry Red No. 3,13.0,1,4,2,65231,2174
175704,Sauvignon Blanc,12.5,2,3,3,64285,2145
175754,Rocky Gully Cabernets,14.5,1,4,3,63429,2112
175814,Bin 343 Cabernet Sauvignon-Shiraz,13.0,1,5,3,63875,2156
175840,Australia Felix Sagrantino,14.0,1,4,2,63045,2713
175908,Haven Pinot Noir,13.5,1,3,2,64038,2134
176059,Shiraz Rosé,13.5,3,4,2,64782,2158
176060,Australia Felix Chardonnay-Viognier,13.5,2,1,2,63045,2713
176112,Harvest Diary Reserve Sémillon-Chardonnay,12.5,2,3,2,63495,2140
176135,Burnside Vineyard Chardonnay,13.5,2,4,3,63852,2132
176205,Pinot Grigio,12.0,2,3,3,64873,2158
176251,Cane Cut,11.0,2,3,3,63774,2132
176262,Lenswood Vineyard Chardonnay,13.5,2,4,3,62868,2094
176380,Faultline Chardonnay,13.0,2,4,3,64038,2134
176430,Marsanne-Roussanne,13.2,2,4,2,64347,2174
176591,Chardonnay,13.5,2,4,3,63839,2132
177418,The Riddle Shiraz Rosé,11.0,3,2,1,63875,2156
178374,Shiraz Rosé,12.0,3,4,2,63968,2133
178378,Blackwood Park Botrytis Riesling,10.5,5,2,3,63225,2104
179012,Cabernet Sauvignon,14.8,1,5,2,56763,1848
179016,ARTEMIS Cabernet Sauvignon,14.5,1,4,2,56932,1848
179021,Cabernet Sauvignon,13.5,1,4,3,53846,1763
179024,Cabernet Sauvignon Aged in Bourbon Barrels,14.5,1,4,3,53846,1763
179027,Sonoma Coast Pinot Noir,14.0,1,3,3,58234,1898
179034,Old Vine Zinfandel,14.5,1,5,3,53069,1823
179039,Riesling,12.5,2,2,3,54987,1778
179040,Knights Valley Cabernet Sauvignon,14.5,1,4,3,53362,1814
179043,Special Selection Cabernet Sauvignon,14.5,1,5,2,56763,1848
179044,Vintner's Reserve Chardonnay,13.5,2,4,3,53078,1763
179047,Cabernet Sauvignon,15.0,1,4,3,54694,1868
179050,Red,13.5,1,4,3,54292,1763
179053,Cabernet Sauvignon,13.5,1,4,3,54987,1778
179054,Cabernet Sauvignon,13.8,1,4,3,59190,1751
179058,Cabernet Sauvignon,14.5,1,5,2,56253,1848
179059,Cabernet Sauvignon,14.2,1,5,2,56881,1848
179060,Midnight Dark Red Blend,13.7,1,4,3,54292,1763
179061,Insignia,14.5,1,4,2,56897,1848
179063,Essential Red,13.5,1,4,3,53854,1763
179069,Napa Valley Merlot,14.5,1,4,3,55897,1848
179080,Napa Valley Cabernet Sauvignon,14.5,1,5,2,52667,1848
179084,Pinot Noir Santa Barbara County,13.5,1,3,3,58468,1885
179131,Dominus (Christian Moueix),14.5,1,4,2,57083,1934
179266,Pinot Noir,13.9,1,3,3,33752,1763
179386,Pinot Noir,13.5,1,3,3,60094,1925
179397,White Zinfandel,10.0,3,3,2,54220,1763
179508,White Zinfandel,9.5,3,3,2,53073,1763
179545,Rutherford Cabernet Sauvignon,13.5,1,5,2,57082,1880
179634,Cabernet Sauvignon,14.7,1,5,2,57708,1859
179667,Sauvignon Blanc,13.2,2,3,3,56963,1855
179690,Brut,12.4,4,3,3,52761,1754
179705,Pinot Noir,14.0,1,3,3,55402,1793
179805,Estate Cabernet Sauvignon,15.3,1,5,2,57304,1910
179855,Cabernet Sauvignon,13.5,1,5,2,54370,1848
179958,Estate Pinot Noir,13.5,1,3,2,57871,1925
180028,Prosecco,11.0,4,1,3,53935,1659
180037,Red Blend,14.6,1,4,3,53683,1763
180083,Cabernet Sauvignon,14.5,1,5,2,59493,1848
180089,Estate Grown Pinot Noir,13.9,1,3,3,55882,1826
180152,Rosé,13.9,3,3,2,58341,1842
180233,California Champagne Brut,9.5,4,3,3,53205,1763
180260,Cabernet Sauvignon,15.2,1,5,2,60279,1848
180268,Old Vine Zinfandel,13.6,1,5,2,55730,1823
180275,Heritage Reserve Chardonnay,13.5,2,4,3,52867,1763
180300,Old Vine Zinfandel,15.5,1,5,2,56878,1848
180330,IX Estate Red,15.1,1,4,2,57081,1848
180360,Chardonnay,13.5,2,4,3,54287,1763
180405,Hot to Trot White Blend,13.0,2,2,3,55204,1924
180681,L'Ermitage Brut,12.0,4,3,3,52761,1754
180707,Cabernet Sauvignon,13.2,1,4,3,52817,1758
180712,Dry Creek Valley Zinfandel,14.2,5,5,2,55314,1787
180750,Brut Vintage,12.5,4,4,3,60009,1925
180799,Nighthawk Black Red Blend,13.5,1,4,3,53101,1763
180923,Quartet Brut,12.0,4,3,3,52761,1754
181062,Tawny Porto 10 Year Old,20.0,6,5,3,53499,1032
181199,Lauréne Pinot Noir,14.0,1,3,3,55339,1788
181203,Pinot Noir,14.5,1,3,3,54014,1879
181280,Red Blend,14.8,1,4,2,56918,1848
181447,Chardonnay,13.5,2,4,3,53449,1763
181492,L'Esprit Des Pavots,15.0,1,4,3,55669,1814
181495,Pinot Grigio,12.9,2,3,3,53904,1763
181762,Estate Red Blend,14.7,1,4,3,53729,1802
182081,Cabernet Sauvignon,14.5,1,5,2,57089,1848
182169,Fortis Cabernet Sauvignon,14.6,1,5,2,56259,1848
182277,Reserve Chardonnay,13.9,2,4,3,53707,1763
182294,Rubicon,14.1,1,4,3,58324,1880
182386,Private Collection Chardonnay,12.5,2,4,3,52867,1768
182711,Solari,14.3,1,5,2,54372,1848
182743,Darwin Red,12.5,1,4,3,55586,1848
182850,Cuvée A Amrita,13.1,2,3,3,60098,1925
183184,Cabernet Sauvignon,14.5,1,5,2,56820,1848
183229,Reserve Cabernet Sauvignon,14.5,1,4,3,54287,1751
183289,Whole Cluster Rosé of Pinot Noir,13.5,3,3,2,60005,1925
183379,Tychson Hill Vineyard Cabernet Sauvignon,14.9,1,5,2,57081,1848
183463,Dry Rosé,11.5,3,4,2,53101,1763
183479,Estate Cuvée Pinot Noir,13.6,1,3,3,60156,1925
183620,Cuvée A Pinot Noir,13.8,1,3,3,60098,1925
183771,Pinot Noir,13.0,1,3,3,56621,1826
183952,Cabernet Franc,14.3,1,3,3,56941,1848
184116,AME Cabernet Sauvignon,14.8,1,5,2,57167,1848
184122,Cabernet Sauvignon,13.4,1,4,2,54959,1777
184423,Anderson Valley Rosé of Pinot Noir,13.2,3,3,2,59508,1754
184452,Cabernet Sauvignon,15.4,1,5,2,59545,1848
184497,Moscato,10.0,2,4,3,52752,1753
184532,Chardonnay,12.8,2,4,3,54212,1763
184540,Cabernet Sauvignon,12.0,1,5,2,57214,1848
184541,State Lane Vineyard Merlot,12.0,1,4,3,56590,1848
184600,Rapscallion Zinfandel,15.5,1,5,3,58440,1868
184631,Aquarius Ranch Vineyard Chardonnay,14.5,2,4,3,59024,1879
184678,Blanc de Blancs,12.9,4,3,3,58863,1899
184745,Cabernet Sauvignon,14.3,1,5,2,57150,1848
184814,Four Sons Fraternity,14.5,1,4,3,56915,1848
184822,Pinot Noir,13.8,1,3,3,60165,1925
184870,Dry Riesling,12.0,2,3,3,55411,1794
185009,Emmaline Ann Vineyard Pinot Noir,12.5,1,3,3,58741,1898
185198,Dry Riesling,11.0,2,3,3,60225,1927
185244,Merlot,12.5,1,4,3,54314,1763
185248,Estate Chardonnay,12.5,2,4,3,55403,1793
185481,Coyote Canyon Reserve Syrah,15.5,1,4,2,55009,1805
185744,White Riesling,10.0,2,3,3,60225,1927
185866,Rosé of Pinot Noir,13.4,3,3,3,60098,1925
185917,Vintage Reserve Chardonnay,13.0,2,4,3,53422,1763
186079,Nana's Rosé,12.1,3,3,2,59803,1921
186159,Port,18.2,6,5,2,59105,1901
186843,Pinot Noir,14.1,1,3,2,53785,1823
187359,Cabernet Sauvignon,14.7,1,5,2,56298,1846
187681,Barrel Select Fumé Blanc,12.0,2,3,3,52807,1852
187963,Papa Paulo Private Reserve Port,18.5,5,4,2,59638,1914
188120,Triple Cream Sherry,18.0,5,5,3,59402,1782
